customernumber,category,subcategory,interest_count
5361,Finance,Loans,1
5361,Banking,Transfers,1
5360,Finance,Forex,1
4579,Finance,Forex,1
4578,Finance,Forex,1
4577,Finance,Stock Market,1
3749,Banking,Transfers,1
3771,Finance,Forex,1
3770,Finance,Forex,1
3767,Banking,Savings,1
3765,Banking,Account Opening,1
3764,Banking,Savings,1
3761,Banking,Account Opening,1
3760,Finance,Stock Market,1
3759,Banking,Account Opening,1
3757,Finance,Forex,1
3755,Finance,Forex,1
3755,Banking,Transfers,1
3754,Finance,Forex,1
3754,Banking,Transfers,1
3750,Finance,Loans,1
3748,Finance,Stock Market,1
3648,Finance,Stock Market,1
3746,Banking,Transfers,1
3746,Banking,Account Opening,1
3745,Banking,Transfers,1
3743,Finance,Stock Market,1
3741,Finance,Stock Market,1
3736,Finance,Stock Market,1
3736,Banking,Account Opening,1
3735,Finance,Stock Market,1
3735,Finance,Loans,1
3733,Finance,Loans,1
3732,Banking,Transfers,1
3730,Finance,Forex,1
3729,Finance,Stock Market,1
3729,Finance,Loans,1
3775,Finance,Loans,1
3777,Finance,Stock Market,1
3779,Finance,Stock Market,1
3780,Finance,Forex,1
3822,Banking,Transfers,1
3818,Finance,Loans,1
3817,Finance,Stock Market,1
3817,Finance,Forex,1
3816,Finance,Stock Market,1
3814,Finance,Forex,1
3813,Finance,Stock Market,1
3812,Banking,Transfers,1
3810,Finance,Loans,1
3810,Finance,Forex,1
3806,Finance,Stock Market,1
3806,Finance,Loans,1
3805,Finance,Loans,1
3804,Finance,Stock Market,1
3804,Banking,Transfers,1
3803,Finance,Stock Market,1
3802,Banking,Savings,1
3800,Finance,Loans,1
3797,Finance,Forex,1
3797,Banking,Savings,1
3793,Finance,Loans,1
3792,Finance,Loans,1
3789,Banking,Account Opening,1
3787,Finance,Stock Market,1
3787,Finance,Forex,1
3786,Finance,Forex,1
3784,Banking,Transfers,1
3782,Finance,Forex,1
3780,Finance,Loans,1
3728,Finance,Loans,1
3728,Banking,Savings,1
3727,Finance,Loans,1
3679,Finance,Loans,1
3678,Finance,Forex,1
3677,Finance,Stock Market,1
3677,Banking,Transfers,1
3675,Finance,Stock Market,1
3675,Finance,Loans,1
3675,Finance,Forex,1
3674,Finance,Stock Market,1
3673,Banking,Account Opening,1
3672,Banking,Account Opening,1
3671,Banking,Savings,1
3670,Finance,Forex,1
3670,Banking,Account Opening,1
3667,Finance,Forex,1
3663,Banking,Savings,1
3662,Finance,Stock Market,1
3662,Finance,Forex,1
3662,Banking,Savings,1
3661,Banking,Savings,1
3660,Finance,Loans,1
3660,Banking,Account Opening,1
3659,Banking,Transfers,1
3658,Finance,Loans,1
3658,Finance,Forex,1
3657,Banking,Account Opening,1
3655,Finance,Stock Market,1
3652,Finance,Stock Market,1
3652,Finance,Forex,1
3652,Banking,Account Opening,1
3651,Finance,Forex,1
3679,Banking,Transfers,1
3680,Finance,Stock Market,1
3726,Finance,Stock Market,1
3681,Finance,Forex,1
3725,Finance,Loans,1
3722,Finance,Loans,1
3721,Finance,Stock Market,1
3719,Finance,Stock Market,1
3719,Finance,Loans,1
3716,Finance,Loans,1
3715,Banking,Account Opening,1
3714,Finance,Loans,1
3713,Banking,Savings,1
3713,Banking,Account Opening,1
3711,Finance,Loans,1
3710,Finance,Forex,1
3708,Finance,Forex,1
3708,Banking,Account Opening,1
3706,Banking,Savings,1
3705,Banking,Transfers,1
3704,Finance,Forex,1
3702,Finance,Loans,1
3702,Banking,Savings,1
3699,Finance,Loans,1
3699,Banking,Transfers,1
3696,Finance,Stock Market,1
3694,Finance,Stock Market,1
3693,Finance,Stock Market,1
3692,Finance,Forex,1
3691,Banking,Account Opening,1
3690,Finance,Stock Market,1
3688,Banking,Transfers,1
3687,Finance,Forex,1
3822,Finance,Loans,1
3823,Finance,Forex,1
3823,Finance,Loans,1
3929,Finance,Forex,1
3928,Finance,Loans,1
3928,Finance,Forex,1
3926,Finance,Loans,1
3926,Banking,Account Opening,1
3925,Finance,Forex,1
3924,Finance,Loans,1
3923,Finance,Loans,1
3921,Banking,Savings,1
3920,Finance,Stock Market,1
3920,Banking,Account Opening,1
3918,Banking,Transfers,1
3917,Finance,Stock Market,1
3915,Finance,Forex,1
3914,Banking,Account Opening,1
3913,Finance,Loans,1
3913,Finance,Forex,1
3912,Finance,Loans,1
3911,Banking,Savings,1
3909,Finance,Stock Market,1
3906,Finance,Stock Market,1
3906,Finance,Loans,1
3903,Banking,Savings,1
3902,Finance,Forex,1
3901,Finance,Forex,1
3899,Banking,Savings,1
3898,Finance,Stock Market,1
3898,Finance,Loans,1
3898,Finance,Forex,1
3897,Finance,Stock Market,1
3928,Finance,Stock Market,1
3929,Finance,Loans,1
3894,Finance,Loans,1
3930,Banking,Savings,1
3956,Finance,Stock Market,1
3956,Finance,Forex,1
3955,Finance,Stock Market,1
3955,Finance,Loans,1
3955,Banking,Savings,1
3955,Banking,Account Opening,1
3952,Banking,Savings,1
3951,Finance,Stock Market,1
3951,Finance,Loans,1
3951,Finance,Forex,1
3950,Finance,Forex,1
3948,Finance,Stock Market,1
3947,Finance,Forex,1
3945,Finance,Loans,1
3944,Finance,Forex,1
3943,Banking,Account Opening,1
3941,Finance,Forex,1
3941,Banking,Transfers,1
3939,Finance,Forex,1
3938,Banking,Savings,1
3936,Finance,Stock Market,1
3935,Banking,Savings,1
3934,Finance,Stock Market,1
3934,Finance,Loans,1
3934,Finance,Forex,1
3931,Finance,Stock Market,1
3931,Finance,Loans,1
3931,Finance,Forex,1
3930,Finance,Loans,1
3896,Banking,Transfers,1
3894,Finance,Forex,1
3823,Finance,Stock Market,1
3853,Banking,Account Opening,1
3851,Finance,Loans,1
3851,Finance,Forex,1
3851,Banking,Savings,1
3849,Finance,Forex,1
3848,Finance,Forex,1
3847,Finance,Loans,1
3847,Banking,Account Opening,1
3845,Finance,Loans,1
3845,Finance,Forex,1
3845,Banking,Savings,1
3844,Banking,Account Opening,1
3842,Banking,Savings,1
3841,Finance,Forex,1
3838,Finance,Stock Market,1
3838,Finance,Loans,1
3837,Finance,Loans,1
3837,Finance,Forex,1
3836,Banking,Transfers,1
3835,Finance,Stock Market,1
3835,Finance,Loans,1
3835,Finance,Forex,1
3835,Banking,Savings,1
3831,Finance,Forex,1
3830,Finance,Stock Market,1
3830,Finance,Loans,1
3830,Finance,Forex,1
3828,Finance,Stock Market,1
3828,Finance,Loans,1
3825,Finance,Forex,1
3852,Banking,Savings,1
3853,Finance,Stock Market,1
3892,Finance,Stock Market,1
3854,Banking,Transfers,1
3892,Finance,Forex,1
3891,Finance,Loans,1
3891,Finance,Forex,1
3890,Finance,Stock Market,1
3890,Banking,Account Opening,1
3888,Finance,Loans,1
3887,Finance,Stock Market,1
3887,Finance,Forex,1
3887,Banking,Transfers,1
3887,Banking,Savings,1
3885,Finance,Stock Market,1
3884,Finance,Forex,1
3881,Banking,Transfers,1
3880,Finance,Forex,1
3879,Banking,Account Opening,1
3877,Banking,Account Opening,1
3873,Finance,Forex,1
3871,Finance,Forex,1
3869,Finance,Loans,1
3868,Finance,Loans,1
3868,Banking,Transfers,1
3863,Finance,Stock Market,1
3863,Finance,Forex,1
3862,Banking,Savings,1
3861,Finance,Stock Market,1
3860,Finance,Loans,1
3859,Banking,Savings,1
3859,Banking,Account Opening,1
3857,Finance,Stock Market,1
3649,Finance,Forex,1
3647,Finance,Loans,1
3957,Finance,Loans,1
3451,Finance,Stock Market,1
3472,Finance,Forex,1
3470,Finance,Loans,1
3469,Finance,Stock Market,1
3469,Finance,Forex,1
3468,Finance,Stock Market,1
3467,Finance,Forex,1
3466,Banking,Transfers,1
3460,Banking,Transfers,1
3459,Finance,Loans,1
3458,Finance,Stock Market,1
3457,Finance,Forex,1
3455,Finance,Loans,1
3454,Banking,Account Opening,1
3453,Banking,Account Opening,1
3451,Banking,Transfers,1
3646,Finance,Stock Market,1
3451,Banking,Savings,1
3448,Finance,Forex,1
3444,Finance,Forex,1
3443,Banking,Transfers,1
3442,Banking,Account Opening,1
3439,Finance,Stock Market,1
3439,Finance,Loans,1
3438,Finance,Loans,1
3437,Finance,Stock Market,1
3436,Finance,Forex,1
3436,Banking,Transfers,1
3435,Finance,Forex,1
3435,Banking,Savings,1
3434,Finance,Loans,1
3472,Finance,Loans,1
3473,Finance,Forex,1
3475,Finance,Forex,1
3476,Finance,Stock Market,1
3503,Finance,Loans,1
3503,Banking,Savings,1
3502,Finance,Stock Market,1
3502,Banking,Transfers,1
3501,Finance,Stock Market,1
3500,Banking,Transfers,1
3500,Banking,Account Opening,1
3499,Finance,Loans,1
3499,Banking,Savings,1
3498,Finance,Loans,1
3497,Finance,Loans,1
3496,Finance,Stock Market,1
3496,Finance,Forex,1
3494,Finance,Forex,1
3494,Banking,Transfers,1
3490,Finance,Stock Market,1
3490,Finance,Forex,1
3490,Banking,Transfers,1
3489,Finance,Loans,1
3489,Banking,Account Opening,1
3486,Banking,Transfers,1
3485,Finance,Loans,1
3485,Finance,Forex,1
3483,Finance,Stock Market,1
3482,Banking,Savings,1
3481,Finance,Stock Market,1
3481,Banking,Savings,1
3480,Finance,Loans,1
3477,Finance,Forex,1
3433,Finance,Loans,1
3432,Finance,Stock Market,1
3432,Finance,Forex,1
3388,Banking,Savings,1
3385,Finance,Forex,1
3384,Finance,Forex,1
3384,Banking,Transfers,1
3384,Banking,Account Opening,1
3383,Finance,Stock Market,1
3383,Finance,Loans,1
3383,Banking,Transfers,1
3381,Finance,Stock Market,1
3380,Banking,Transfers,1
3379,Banking,Savings,1
3378,Banking,Account Opening,1
3375,Finance,Loans,1
3374,Finance,Loans,1
3374,Finance,Forex,1
3373,Finance,Loans,1
3372,Finance,Forex,1
3371,Finance,Loans,1
3370,Finance,Loans,1
3369,Finance,Stock Market,1
3369,Finance,Forex,1
3368,Finance,Loans,1
3366,Finance,Loans,1
3366,Finance,Forex,1
3364,Banking,Account Opening,1
3361,Finance,Loans,1
3359,Finance,Loans,1
3357,Finance,Stock Market,1
3355,Finance,Stock Market,1
3354,Finance,Forex,1
3386,Finance,Loans,1
3388,Finance,Loans,1
3427,Banking,Savings,1
3390,Banking,Account Opening,1
3426,Finance,Loans,1
3424,Finance,Forex,1
3423,Finance,Forex,1
3419,Finance,Forex,1
3418,Finance,Stock Market,1
3417,Finance,Stock Market,1
3415,Finance,Loans,1
3412,Finance,Loans,1
3411,Banking,Savings,1
3410,Finance,Forex,1
3410,Banking,Savings,1
3409,Banking,Account Opening,1
3408,Banking,Savings,1
3407,Banking,Transfers,1
3406,Finance,Stock Market,1
3406,Finance,Loans,1
3405,Finance,Forex,1
3405,Banking,Transfers,1
3404,Finance,Loans,1
3404,Finance,Forex,1
3403,Banking,Account Opening,1
3397,Finance,Forex,1
3397,Banking,Transfers,1
3397,Banking,Savings,1
3392,Banking,Savings,1
3391,Finance,Loans,1
3391,Banking,Savings,1
3391,Banking,Account Opening,1
3390,Banking,Transfers,1
3505,Finance,Stock Market,1
3507,Finance,Forex,1
3509,Finance,Forex,1
3611,Banking,Account Opening,1
3609,Banking,Savings,1
3607,Finance,Stock Market,1
3607,Finance,Loans,1
3606,Finance,Forex,1
3605,Finance,Forex,1
3604,Finance,Loans,1
3603,Finance,Stock Market,1
3601,Finance,Stock Market,1
3601,Finance,Loans,1
3600,Finance,Loans,1
3600,Banking,Savings,1
3600,Banking,Account Opening,1
3598,Finance,Stock Market,1
3597,Finance,Stock Market,1
3596,Finance,Stock Market,1
3596,Finance,Loans,1
3596,Finance,Forex,1
3596,Banking,Transfers,1
3595,Finance,Stock Market,1
3595,Finance,Forex,1
3594,Finance,Stock Market,1
3593,Finance,Loans,1
3592,Finance,Stock Market,1
3592,Banking,Transfers,1
3591,Finance,Forex,1
3591,Banking,Transfers,1
3590,Finance,Loans,1
3590,Banking,Transfers,1
3589,Finance,Stock Market,1
3610,Finance,Forex,1
3613,Finance,Forex,1
3584,Finance,Stock Market,1
3613,Finance,Loans,1
3645,Finance,Loans,1
3645,Finance,Forex,1
3645,Banking,Transfers,1
3643,Finance,Loans,1
3643,Finance,Forex,1
3642,Finance,Stock Market,1
3642,Banking,Savings,1
3641,Finance,Stock Market,1
3640,Finance,Stock Market,1
3640,Finance,Forex,1
3638,Finance,Forex,1
3635,Finance,Loans,1
3635,Finance,Forex,1
3632,Finance,Loans,1
3632,Finance,Forex,1
3631,Finance,Stock Market,1
3631,Finance,Forex,1
3629,Banking,Account Opening,1
3627,Finance,Loans,1
3623,Finance,Stock Market,1
3623,Finance,Loans,1
3622,Finance,Stock Market,1
3622,Banking,Account Opening,1
3621,Finance,Stock Market,1
3620,Banking,Savings,1
3619,Finance,Stock Market,1
3618,Banking,Account Opening,1
3617,Finance,Loans,1
3614,Banking,Transfers,1
3586,Banking,Savings,1
3581,Finance,Loans,1
3510,Finance,Stock Market,1
3546,Finance,Stock Market,1
3541,Finance,Loans,1
3539,Banking,Savings,1
3537,Finance,Forex,1
3537,Banking,Savings,1
3536,Finance,Stock Market,1
3536,Finance,Loans,1
3532,Finance,Loans,1
3532,Banking,Account Opening,1
3531,Banking,Transfers,1
3530,Banking,Transfers,1
3530,Banking,Account Opening,1
3529,Banking,Savings,1
3528,Finance,Forex,1
3526,Finance,Loans,1
3524,Finance,Loans,1
3523,Finance,Forex,1
3522,Finance,Forex,1
3522,Banking,Account Opening,1
3521,Finance,Loans,1
3520,Finance,Stock Market,1
3520,Finance,Loans,1
3519,Finance,Loans,1
3519,Banking,Transfers,1
3519,Banking,Account Opening,1
3518,Banking,Savings,1
3517,Finance,Loans,1
3514,Finance,Stock Market,1
3513,Banking,Account Opening,1
3512,Finance,Stock Market,1
3545,Finance,Stock Market,1
3547,Banking,Savings,1
3581,Banking,Account Opening,1
3548,Finance,Stock Market,1
3579,Finance,Forex,1
3578,Finance,Loans,1
3578,Banking,Account Opening,1
3577,Finance,Forex,1
3576,Finance,Stock Market,1
3576,Finance,Forex,1
3574,Finance,Loans,1
3573,Banking,Transfers,1
3572,Finance,Forex,1
3571,Banking,Account Opening,1
3570,Finance,Stock Market,1
3570,Finance,Loans,1
3570,Finance,Forex,1
3569,Finance,Loans,1
3567,Finance,Forex,1
3563,Finance,Loans,1
3561,Finance,Loans,1
3560,Finance,Stock Market,1
3560,Finance,Forex,1
3559,Finance,Forex,1
3557,Banking,Transfers,1
3556,Finance,Loans,1
3555,Finance,Loans,1
3555,Banking,Transfers,1
3553,Finance,Loans,1
3550,Finance,Stock Market,1
3550,Banking,Account Opening,1
3549,Finance,Stock Market,1
3549,Banking,Account Opening,1
3957,Finance,Forex,1
3958,Banking,Transfers,1
4577,Banking,Transfers,1
4380,Banking,Account Opening,1
4393,Banking,Transfers,1
4391,Finance,Stock Market,1
4391,Banking,Transfers,1
4390,Finance,Stock Market,1
4388,Finance,Forex,1
4386,Finance,Stock Market,1
4386,Finance,Forex,1
4385,Finance,Stock Market,1
4385,Finance,Loans,1
4384,Finance,Stock Market,1
4384,Banking,Savings,1
4382,Finance,Stock Market,1
4380,Finance,Stock Market,1
4380,Finance,Forex,1
4379,Finance,Loans,1
4274,Banking,Account Opening,1
4378,Finance,Stock Market,1
4377,Banking,Savings,1
4377,Banking,Account Opening,1
4374,Finance,Forex,1
4374,Banking,Account Opening,1
4373,Finance,Stock Market,1
4373,Banking,Transfers,1
4372,Banking,Account Opening,1
4370,Finance,Stock Market,1
4369,Finance,Forex,1
4362,Finance,Stock Market,1
4360,Finance,Loans,1
4360,Banking,Savings,1
4360,Banking,Account Opening,1
4394,Banking,Transfers,1
4394,Finance,Stock Market,1
4395,Banking,Transfers,1
4395,Finance,Forex,1
4420,Finance,Loans,1
4417,Finance,Stock Market,1
4417,Banking,Savings,1
4416,Finance,Forex,1
4414,Finance,Loans,1
4412,Finance,Forex,1
4411,Finance,Loans,1
4410,Finance,Stock Market,1
4409,Finance,Stock Market,1
4409,Finance,Forex,1
4408,Finance,Loans,1
4407,Finance,Stock Market,1
4407,Finance,Forex,1
4406,Finance,Loans,1
4406,Finance,Forex,1
4406,Banking,Transfers,1
4404,Finance,Forex,1
4403,Finance,Stock Market,1
4402,Finance,Stock Market,1
4402,Finance,Forex,1
4402,Banking,Savings,1
4401,Finance,Stock Market,1
4401,Finance,Forex,1
4400,Finance,Stock Market,1
4398,Finance,Stock Market,1
4398,Finance,Forex,1
4397,Finance,Loans,1
4396,Finance,Stock Market,1
4395,Finance,Loans,1
4359,Finance,Forex,1
4357,Finance,Stock Market,1
4356,Finance,Stock Market,1
4311,Finance,Loans,1
4309,Finance,Loans,1
4309,Banking,Account Opening,1
4308,Finance,Stock Market,1
4307,Banking,Transfers,1
4306,Finance,Stock Market,1
4306,Finance,Loans,1
4305,Finance,Forex,1
4302,Finance,Forex,1
4300,Finance,Forex,1
4299,Finance,Forex,1
4298,Finance,Forex,1
4297,Finance,Stock Market,1
4297,Finance,Loans,1
4297,Banking,Transfers,1
4297,Banking,Savings,1
4295,Finance,Loans,1
4288,Banking,Account Opening,1
4287,Finance,Stock Market,1
4287,Finance,Loans,1
4284,Banking,Transfers,1
4283,Finance,Loans,1
4282,Banking,Transfers,1
4280,Banking,Savings,1
4279,Finance,Loans,1
4277,Banking,Savings,1
4276,Finance,Stock Market,1
4276,Finance,Loans,1
4275,Finance,Stock Market,1
4274,Finance,Loans,1
4310,Finance,Stock Market,1
4312,Banking,Transfers,1
4354,Finance,Stock Market,1
4312,Finance,Forex,1
4354,Finance,Forex,1
4351,Finance,Forex,1
4350,Finance,Forex,1
4350,Banking,Transfers,1
4349,Finance,Stock Market,1
4348,Finance,Forex,1
4345,Banking,Savings,1
4344,Finance,Stock Market,1
4344,Finance,Loans,1
4343,Banking,Transfers,1
4341,Banking,Account Opening,1
4338,Finance,Forex,1
4337,Banking,Transfers,1
4336,Finance,Stock Market,1
4334,Finance,Loans,1
4332,Finance,Loans,1
4332,Banking,Account Opening,1
4330,Finance,Stock Market,1
4330,Banking,Savings,1
4327,Banking,Savings,1
4326,Finance,Loans,1
4325,Finance,Loans,1
4320,Finance,Loans,1
4318,Finance,Forex,1
4317,Finance,Stock Market,1
4316,Banking,Transfers,1
4315,Finance,Forex,1
4315,Banking,Account Opening,1
4314,Finance,Loans,1
4421,Banking,Transfers,1
4422,Banking,Savings,1
4422,Finance,Stock Market,1
4542,Finance,Loans,1
4536,Finance,Stock Market,1
4536,Finance,Loans,1
4536,Banking,Transfers,1
4535,Finance,Forex,1
4533,Banking,Account Opening,1
4532,Finance,Stock Market,1
4531,Finance,Forex,1
4530,Finance,Loans,1
4527,Finance,Loans,1
4527,Banking,Transfers,1
4525,Finance,Forex,1
4524,Banking,Savings,1
4522,Finance,Loans,1
4522,Finance,Forex,1
4519,Banking,Savings,1
4518,Finance,Forex,1
4517,Finance,Loans,1
4516,Finance,Stock Market,1
4516,Finance,Forex,1
4515,Finance,Stock Market,1
4514,Banking,Transfers,1
4512,Finance,Forex,1
4511,Finance,Stock Market,1
4508,Banking,Savings,1
4507,Finance,Forex,1
4506,Finance,Forex,1
4505,Banking,Transfers,1
4503,Banking,Savings,1
4502,Finance,Stock Market,1
4538,Finance,Forex,1
4544,Banking,Account Opening,1
4502,Finance,Forex,1
4544,Banking,Transfers,1
4575,Banking,Savings,1
4573,Finance,Forex,1
4572,Finance,Stock Market,1
4572,Banking,Transfers,1
4571,Finance,Loans,1
4571,Banking,Savings,1
4570,Finance,Stock Market,1
4569,Banking,Account Opening,1
4568,Finance,Loans,1
4568,Banking,Transfers,1
4567,Finance,Forex,1
4566,Finance,Stock Market,1
4564,Finance,Loans,1
4563,Finance,Stock Market,1
4561,Finance,Stock Market,1
4559,Finance,Stock Market,1
4558,Banking,Savings,1
4556,Finance,Stock Market,1
4554,Finance,Forex,1
4554,Banking,Savings,1
4553,Finance,Loans,1
4552,Finance,Stock Market,1
4552,Banking,Savings,1
4551,Finance,Stock Market,1
4549,Banking,Transfers,1
4548,Finance,Loans,1
4547,Banking,Account Opening,1
4546,Finance,Loans,1
4545,Finance,Stock Market,1
4502,Finance,Loans,1
4502,Banking,Account Opening,1
4423,Banking,Account Opening,1
4459,Finance,Forex,1
4456,Banking,Account Opening,1
4455,Finance,Loans,1
4454,Finance,Stock Market,1
4453,Banking,Transfers,1
4451,Finance,Stock Market,1
4450,Finance,Loans,1
4447,Finance,Loans,1
4447,Finance,Forex,1
4446,Finance,Stock Market,1
4446,Finance,Forex,1
4442,Finance,Stock Market,1
4441,Finance,Stock Market,1
4441,Finance,Loans,1
4437,Finance,Loans,1
4437,Banking,Savings,1
4437,Banking,Account Opening,1
4435,Finance,Stock Market,1
4435,Finance,Forex,1
4433,Finance,Loans,1
4431,Finance,Forex,1
4431,Banking,Savings,1
4428,Finance,Forex,1
4427,Finance,Forex,1
4426,Banking,Transfers,1
4426,Banking,Savings,1
4425,Banking,Savings,1
4424,Finance,Loans,1
4424,Banking,Savings,1
4423,Banking,Savings,1
4458,Banking,Savings,1
4461,Finance,Stock Market,1
4498,Banking,Account Opening,1
4462,Banking,Account Opening,1
4497,Finance,Forex,1
4495,Finance,Forex,1
4494,Finance,Loans,1
4494,Finance,Forex,1
4492,Finance,Loans,1
4491,Finance,Stock Market,1
4491,Finance,Forex,1
4490,Finance,Loans,1
4487,Finance,Stock Market,1
4485,Finance,Stock Market,1
4484,Finance,Stock Market,1
4484,Banking,Savings,1
4481,Finance,Stock Market,1
4481,Finance,Forex,1
4479,Finance,Stock Market,1
4477,Finance,Loans,1
4477,Banking,Account Opening,1
4475,Finance,Stock Market,1
4475,Banking,Account Opening,1
4474,Finance,Forex,1
4472,Finance,Forex,1
4471,Finance,Stock Market,1
4471,Finance,Forex,1
4469,Banking,Savings,1
4468,Banking,Account Opening,1
4466,Finance,Stock Market,1
4463,Finance,Stock Market,1
4463,Finance,Forex,1
4462,Finance,Loans,1
4274,Banking,Savings,1
4273,Finance,Forex,1
3960,Banking,Account Opening,1
4059,Banking,Savings,1
4076,Banking,Savings,1
4075,Banking,Account Opening,1
4074,Finance,Loans,1
4074,Banking,Savings,1
4070,Finance,Forex,1
4070,Banking,Transfers,1
4069,Finance,Stock Market,1
4066,Finance,Stock Market,1
4064,Banking,Transfers,1
4061,Finance,Loans,1
4060,Finance,Stock Market,1
4060,Finance,Forex,1
4060,Banking,Savings,1
4059,Finance,Forex,1
4057,Finance,Stock Market,1
4271,Finance,Stock Market,1
4056,Finance,Forex,1
4055,Finance,Stock Market,1
4054,Finance,Stock Market,1
4054,Finance,Loans,1
4053,Finance,Forex,1
4052,Finance,Loans,1
4049,Finance,Loans,1
4046,Finance,Loans,1
4046,Banking,Account Opening,1
4043,Banking,Savings,1
4041,Finance,Loans,1
4038,Finance,Stock Market,1
4038,Finance,Forex,1
4037,Finance,Forex,1
4076,Finance,Loans,1
4077,Finance,Forex,1
4078,Banking,Savings,1
4078,Finance,Forex,1
4126,Finance,Stock Market,1
4125,Finance,Stock Market,1
4125,Finance,Loans,1
4125,Banking,Transfers,1
4124,Finance,Forex,1
4121,Finance,Loans,1
4120,Finance,Loans,1
4120,Banking,Transfers,1
