customernumber,notification_id,response_time,response_type
1186,8647,41,ignored
5224,8648,46,dismissed
5894,8649,52,dismissed
5861,8650,19,opened
3344,8651,20,ignored
7913,8652,23,ignored
7935,8653,38,dismissed
2369,8654,17,dismissed
9805,8655,53,dismissed
9475,8656,38,opened
4578,8657,2,dismissed
6392,8658,23,opened
7577,8659,32,ignored
1408,8660,33,opened
6953,8661,57,dismissed
3016,8662,60,opened
4095,8663,33,opened
9878,8664,51,ignored
4467,8665,21,dismissed
6347,8666,39,ignored
1219,8667,5,ignored
6891,8668,20,ignored
3243,8669,43,dismissed
7205,8670,30,dismissed
2993,8671,34,opened
3783,8672,49,dismissed
5953,8673,51,dismissed
4787,8674,8,ignored
4341,8675,24,dismissed
3106,8676,30,ignored
5559,8677,54,ignored
1706,8678,36,opened
5065,8679,47,ignored
9630,8680,23,opened
8281,8681,11,ignored
8387,8682,51,ignored
1812,8683,14,ignored
7589,8684,60,ignored
6565,8685,20,opened
6726,8686,34,dismissed
5718,8687,30,opened
2638,8688,53,dismissed
3329,8689,23,ignored
5330,8690,17,ignored
5146,8691,28,opened
4928,8692,56,ignored
4255,8693,2,opened
1440,8694,16,opened
5355,8695,30,opened
2433,8696,50,opened
2038,8697,24,dismissed
4351,8698,48,opened
5521,8699,40,opened
7128,8700,54,dismissed
2515,8701,54,dismissed
9337,8702,43,ignored
3818,8703,1,opened
3557,8704,46,opened
9510,8705,43,ignored
9996,8706,22,ignored
5942,8707,10,opened
6380,8708,29,dismissed
4159,8709,27,dismissed
4714,8710,25,opened
5065,8711,46,dismissed
8134,8712,6,ignored
9107,8713,53,opened
8673,8714,49,dismissed
5425,8715,21,opened
1589,8716,3,dismissed
9578,8717,11,opened
1074,8718,57,ignored
5540,8719,54,dismissed
5809,8720,20,dismissed
7773,8721,1,opened
4985,8722,30,dismissed
4201,8723,58,ignored
7416,8724,10,ignored
2868,8725,26,ignored
6570,8726,51,dismissed
6770,8727,33,dismissed
6723,8728,31,opened
7933,8729,33,dismissed
7231,8730,41,ignored
9886,8731,15,ignored
8232,8732,29,dismissed
4649,8733,49,dismissed
1943,8734,26,opened
5306,8735,59,ignored
6097,8736,38,ignored
5343,8737,48,opened
6991,8738,41,dismissed
3282,8739,5,dismissed
3797,8740,4,dismissed
7285,8741,31,opened
8832,8742,40,dismissed
9246,8743,28,dismissed
8812,8744,46,opened
7164,8745,9,opened
3969,8746,4,opened
5357,8747,42,dismissed
4247,8748,59,dismissed
4444,8749,40,ignored
2691,8750,41,ignored
7768,8751,39,ignored
1375,8752,56,ignored
1732,8753,23,dismissed
5932,8754,60,opened
3560,8755,37,opened
4693,8756,2,dismissed
7464,8757,18,dismissed
8438,8758,28,opened
7543,8759,49,dismissed
6119,8760,46,ignored
2454,8761,19,opened
6191,8762,18,opened
6106,8763,16,dismissed
3283,8764,19,dismissed
8160,8765,1,opened
5284,8766,24,dismissed
3536,8767,4,ignored
4465,8768,22,ignored
1548,8769,9,ignored
2560,8770,39,ignored
9388,8771,8,dismissed
2760,8772,56,ignored
1634,8773,6,opened
7128,8774,38,ignored
2379,8775,11,opened
5657,8776,8,dismissed
7247,8777,34,ignored
2572,8778,12,opened
1269,8779,43,opened
5779,8780,43,ignored
8909,8781,30,dismissed
9562,8782,4,ignored
9210,8783,2,opened
2949,8784,56,ignored
4129,8785,39,dismissed
6748,8786,50,opened
5024,8787,9,opened
7407,8788,28,ignored
3924,8789,9,dismissed
2028,8790,46,opened
1650,8791,9,dismissed
6099,8792,25,ignored
6852,8793,33,opened
8413,8794,54,opened
4905,8795,21,ignored
3507,8796,55,opened
4485,8797,12,dismissed
2297,8798,59,ignored
3346,8799,16,opened
8039,8800,55,opened
6343,8801,10,ignored
7666,8802,28,opened
5182,8803,30,ignored
1995,8804,33,ignored
9599,8805,39,ignored
7896,8806,29,opened
2642,8807,48,dismissed
7793,8808,58,ignored
4624,8809,43,dismissed
2199,8810,43,opened
8146,8811,52,ignored
3340,8812,30,ignored
8282,8813,45,dismissed
1400,8814,37,ignored
4282,8815,38,ignored
8052,8816,40,opened
2336,8817,6,dismissed
2369,8818,45,dismissed
6051,8819,18,opened
6434,8820,5,opened
3293,8821,15,ignored
8974,8822,36,opened
2182,8823,11,opened
9962,8824,58,opened
7901,8825,32,dismissed
9464,8826,4,ignored
1962,8827,9,ignored
1521,8828,26,opened
4518,8829,42,dismissed
4486,8830,52,ignored
5415,8831,47,dismissed
9560,8832,28,ignored
5247,8833,23,dismissed
7082,8834,53,dismissed
2134,8835,59,ignored
1274,8836,18,ignored
7943,8837,3,ignored
4466,8838,28,ignored
4036,8839,49,ignored
8192,8840,48,ignored
2856,8841,12,opened
8896,8842,16,dismissed
1580,8843,24,dismissed
2054,8844,31,opened
4562,8845,14,dismissed
3912,8846,14,ignored
2617,8847,46,dismissed
4714,8848,24,dismissed
5756,8849,26,opened
5490,8850,54,ignored
5629,8851,23,dismissed
8082,8852,59,opened
6290,8853,6,dismissed
6153,8854,5,dismissed
9227,8855,22,ignored
2058,8856,11,dismissed
6564,8857,43,dismissed
2219,8858,40,ignored
7275,8859,52,ignored
3222,8860,18,dismissed
2294,8861,1,opened
2747,8862,12,opened
3434,8863,17,ignored
9831,8864,21,opened
2827,8865,46,dismissed
6150,8866,3,opened
4855,8867,42,opened
3148,8868,36,dismissed
7061,8869,27,opened
7029,8870,19,opened
5247,8871,15,opened
6839,8872,10,ignored
3323,8873,47,dismissed
8993,8874,55,opened
2426,8875,22,ignored
6982,8876,38,ignored
2867,8877,19,ignored
7942,8878,17,opened
6222,8879,7,dismissed
1226,8880,39,dismissed
6904,8881,25,opened
5459,8882,47,dismissed
6555,8883,31,opened
6846,8884,41,ignored
2934,8885,29,dismissed
6620,8886,12,ignored
7067,8887,53,ignored
4058,8888,14,ignored
7022,8889,30,dismissed
4406,8890,28,ignored
9806,8891,35,dismissed
4532,8892,60,opened
7484,8893,1,opened
4259,8894,17,dismissed
6660,8895,8,opened
6292,8896,59,opened
9837,8897,15,ignored
4960,8898,36,dismissed
9482,8899,9,ignored
7306,8900,32,ignored
6643,8901,18,opened
8398,8902,2,ignored
3233,8903,47,ignored
7677,8904,56,opened
3386,8905,29,ignored
8901,8906,25,dismissed
8211,8907,51,opened
3047,8908,43,ignored
2999,8909,10,ignored
7712,8910,15,dismissed
8228,8911,58,dismissed
5703,8912,49,dismissed
1700,8913,46,ignored
7447,8914,53,ignored
4554,8915,12,ignored
6077,8916,39,opened
7782,8917,12,ignored
5435,8918,30,dismissed
2805,8919,13,dismissed
1297,8920,40,dismissed
2970,8921,55,dismissed
6946,8922,38,dismissed
7073,8923,5,opened
4638,8924,34,ignored
4975,8925,15,dismissed
6643,8926,33,dismissed
7012,8927,27,ignored
6858,8928,21,ignored
2408,8929,35,ignored
8568,8930,15,dismissed
7599,8931,5,dismissed
1935,8932,20,dismissed
3753,8933,44,opened
5326,8934,57,ignored
5576,8935,35,ignored
2895,8936,28,opened
5544,8937,60,opened
5302,8938,5,ignored
8069,8939,49,dismissed
2952,8940,46,dismissed
4251,8941,12,dismissed
5297,8942,10,dismissed
2847,8943,42,ignored
6867,8944,4,opened
9005,8945,24,ignored
1669,8946,1,ignored
9305,8947,49,ignored
2397,8948,49,dismissed
9189,8949,28,opened
1961,8950,55,ignored
4695,8951,20,opened
6809,8952,47,dismissed
9371,8953,24,ignored
9222,8954,60,opened
1763,8955,14,opened
2829,8956,33,opened
6943,8957,18,dismissed
3838,8958,13,ignored
1786,8959,47,dismissed
3890,8960,32,opened
3970,8961,4,ignored
8269,8962,30,dismissed
5308,8963,48,ignored
7738,8964,21,opened
6980,8965,58,dismissed
6429,8966,28,dismissed
6011,8967,56,dismissed
5156,8968,26,ignored
3972,8969,57,ignored
3387,8970,24,dismissed
4957,8971,5,dismissed
5284,8972,41,dismissed
7017,8973,45,ignored
1424,8974,16,opened
6534,8975,7,dismissed
7332,8976,10,ignored
7981,8977,11,dismissed
8125,8978,17,dismissed
6569,8979,48,dismissed
1588,8980,35,dismissed
2250,8981,21,dismissed
7751,8982,45,ignored
6951,8983,47,dismissed
3213,8984,50,dismissed
9736,8985,24,ignored
9841,8986,56,opened
7757,8987,41,ignored
8114,8988,23,dismissed
3167,8989,58,opened
4755,8990,26,dismissed
9677,8991,52,opened
4595,8992,15,ignored
9355,8993,56,opened
3260,8994,38,ignored
4492,8995,22,dismissed
3695,8996,32,dismissed
6614,8997,48,ignored
9324,8998,32,dismissed
1721,8999,45,dismissed
9516,9000,42,ignored
9265,9001,55,opened
6401,9002,4,ignored
4637,9003,51,dismissed
4929,9004,41,ignored
1170,9005,33,opened
3235,9006,38,opened
9949,9007,22,opened
9060,9008,34,ignored
6188,9009,45,opened
1887,9010,25,opened
6157,9011,10,dismissed
3078,9012,57,dismissed
9275,9013,7,ignored
8745,9014,40,ignored
4712,9015,17,ignored
3985,9016,1,dismissed
8974,9017,36,ignored
2681,9018,25,opened
6851,9019,40,opened
5541,9020,1,opened
4536,9021,4,dismissed
4988,9022,53,opened
5396,9023,14,opened
3188,9024,38,dismissed
8816,9025,13,dismissed
1194,9026,37,ignored
1979,9027,24,opened
4530,9028,2,opened
1266,9029,6,dismissed
6507,9030,21,dismissed
9048,9031,32,dismissed
8292,9032,47,dismissed
3263,9033,7,dismissed
7770,9034,10,opened
9981,9035,50,ignored
3462,9036,12,dismissed
7226,9037,25,opened
9431,9038,34,ignored
2128,9039,11,ignored
7385,9040,36,ignored
2423,9041,47,opened
6365,9042,9,ignored
3434,9043,21,ignored
8710,9044,53,ignored
7296,9045,11,ignored
9239,9046,30,opened
4370,9047,48,ignored
7167,9048,18,dismissed
4899,9049,33,opened
2719,9050,16,opened
1879,9051,53,ignored
6659,9052,45,ignored
8150,9053,50,ignored
3055,9054,15,dismissed
8079,9055,40,opened
9519,9056,33,ignored
7841,9057,28,opened
5016,9058,53,opened
9870,9059,8,opened
9469,9060,17,ignored
4079,9061,56,ignored
5894,9062,47,dismissed
2302,9063,36,dismissed
9211,9064,25,opened
7655,9065,60,ignored
2722,9066,42,ignored
3877,9067,12,dismissed
5248,9068,35,dismissed
1062,9069,27,ignored
7008,9070,19,dismissed
2860,9071,6,dismissed
1934,9072,47,opened
6962,9073,13,opened
5304,9074,21,dismissed
7685,9075,55,opened
5620,9076,19,dismissed
8624,9077,50,dismissed
4753,9078,12,ignored
1688,9079,9,dismissed
8922,9080,26,dismissed
5761,9081,29,opened
1220,9082,31,opened
4696,9083,56,dismissed
9885,9084,52,opened
9069,9085,36,ignored
5408,9086,50,ignored
7726,9087,56,dismissed
8195,9088,11,dismissed
5667,9089,38,opened
7195,9090,60,dismissed
9807,9091,28,dismissed
8696,9092,22,ignored
4769,9093,28,opened
1017,9094,3,dismissed
7485,9095,51,opened
1925,9096,34,dismissed
3721,9097,20,ignored
6068,9098,52,dismissed
4982,9099,40,ignored
2688,9100,31,opened
9705,9101,34,dismissed
6326,9102,37,dismissed
6396,9103,17,dismissed
5033,9104,46,opened
2698,9105,40,dismissed
7654,9106,45,ignored
3642,9107,25,dismissed
1119,9108,44,opened
9650,9109,47,ignored
2457,9110,13,dismissed
4973,9111,54,opened
3438,9112,18,dismissed
5614,9113,2,ignored
4113,9114,6,opened
7867,9115,42,ignored
9482,9116,20,ignored
3239,9117,46,dismissed
8284,9118,38,ignored
2805,9119,11,dismissed
4726,9120,30,ignored
1427,9121,41,dismissed
9377,9122,16,dismissed
6998,9123,4,dismissed
3684,9124,47,dismissed
5730,9125,24,ignored
4748,9126,32,opened
9742,9127,16,opened
7820,9128,52,opened
3294,9129,3,dismissed
3690,9130,4,opened
5066,9131,55,ignored
3650,9132,42,opened
7748,9133,18,opened
2287,9134,27,ignored
5406,9135,3,dismissed
2330,9136,22,opened
1460,9137,10,opened
3303,9138,41,dismissed
2431,9139,3,opened
2361,9140,48,ignored
8732,9141,43,opened
7974,9142,27,ignored
5458,9143,15,opened
2396,9144,44,ignored
1355,9145,43,ignored
7132,9146,55,ignored
5747,9147,56,ignored
8401,9148,5,ignored
1469,9149,6,ignored
5738,9150,19,opened
3372,9151,29,ignored
3641,9152,22,opened
7968,9153,43,opened
3565,9154,13,dismissed
1621,9155,42,ignored
5831,9156,36,opened
9384,9157,30,dismissed
6437,9158,9,ignored
6308,9159,59,ignored
4265,9160,17,opened
7686,9161,54,opened
8345,9162,10,dismissed
9203,9163,22,opened
7009,9164,7,dismissed
6430,9165,51,dismissed
5961,9166,49,dismissed
1499,9167,16,opened
5562,9168,30,dismissed
8779,9169,25,ignored
9490,9170,48,dismissed
9501,9171,42,ignored
5209,9172,53,opened
7069,9173,8,ignored
1592,9174,22,dismissed
1049,9175,40,ignored
8889,9176,26,opened
4402,9177,35,ignored
5340,9178,37,opened
2805,9179,44,opened
7234,9180,29,opened
2252,9181,23,dismissed
3397,9182,25,ignored
6544,9183,4,opened
8113,9184,26,opened
7692,9185,43,opened
5119,9186,36,ignored
7566,9187,30,ignored
8903,9188,43,ignored
4140,9189,18,dismissed
6152,9190,10,dismissed
6879,9191,30,opened
7780,9192,12,dismissed
4050,9193,24,ignored
2149,9194,15,opened
6394,9195,54,opened
7464,9196,33,dismissed
5693,9197,52,ignored
5029,9198,26,opened
1702,9199,34,ignored
2193,9200,49,ignored
4059,9201,29,ignored
6208,9202,49,ignored
7624,9203,40,opened
2557,9204,58,opened
2403,9205,54,dismissed
1026,9206,31,ignored
2831,9207,4,opened
2338,9208,54,dismissed
3685,9209,2,opened
5233,9210,51,opened
2872,9211,5,dismissed
1324,9212,46,dismissed
6914,9213,2,opened
3509,9214,17,ignored
1405,9215,50,ignored
5917,9216,23,ignored
7437,9217,21,opened
8194,9218,44,opened
3340,9219,15,opened
5655,9220,25,opened
2459,9221,8,dismissed
1591,9222,57,opened
5307,9223,4,opened
1116,9224,6,opened
6363,9225,52,opened
4782,9226,48,opened
5999,9227,5,dismissed
1001,9228,11,dismissed
1810,9229,7,ignored
7097,9230,33,opened
6349,9231,16,opened
3170,9232,6,ignored
9298,9233,56,dismissed
5130,9234,16,dismissed
5882,9235,12,ignored
4055,9236,58,opened
2097,9237,27,dismissed
2600,9238,40,dismissed
1611,9239,42,dismissed
4733,9240,34,dismissed
5666,9241,27,ignored
9646,9242,19,dismissed
7405,9243,50,ignored
7036,9244,6,opened
2670,9245,17,opened
6399,9246,25,opened
2976,9247,45,opened
9674,9248,1,dismissed
1802,9249,14,ignored
1757,9250,57,opened
4580,9251,46,opened
8968,9252,13,dismissed
2157,9253,39,opened
2603,9254,1,ignored
8875,9255,4,ignored
1160,9256,54,opened
8596,9257,55,dismissed
6727,9258,25,opened
3146,9259,38,opened
6655,9260,40,opened
5226,9261,7,ignored
1169,9262,6,dismissed
2189,9263,44,ignored
6525,9264,54,ignored
3352,9265,40,opened
2695,9266,59,ignored
8440,9267,7,ignored
4265,9268,5,opened
9782,9269,13,ignored
1104,9270,55,ignored
7765,9271,45,opened
1437,9272,41,dismissed
3616,9273,12,opened
5918,9274,31,dismissed
1878,9275,6,opened
1924,9276,49,dismissed
1275,9277,20,dismissed
6272,9278,37,ignored
9731,9279,22,ignored
1805,9280,59,ignored
6898,9281,7,dismissed
6324,9282,59,dismissed
3253,9283,21,ignored
3615,9284,13,dismissed
8848,9285,24,ignored
1297,9286,2,dismissed
7544,9287,40,dismissed
8677,9288,55,opened
5813,9289,50,opened
5050,9290,54,ignored
2839,9291,47,ignored
4333,9292,34,dismissed
8273,9293,16,opened
6489,9294,5,ignored
4868,9295,34,ignored
6197,9296,38,dismissed
5647,9297,37,ignored
5020,9298,50,dismissed
1658,9299,59,dismissed
6673,9300,55,ignored
3940,9301,34,ignored
6443,9302,13,ignored
8662,9303,8,dismissed
6903,9304,4,opened
6792,9305,2,ignored
6833,9306,44,ignored
8305,9307,27,dismissed
3409,9308,52,dismissed
6674,9309,5,dismissed
5902,9310,3,opened
6928,9311,30,opened
3575,9312,38,dismissed
1926,9313,4,dismissed
3898,9314,25,ignored
5392,9315,9,opened
5420,9316,7,dismissed
2802,9317,46,dismissed
5305,9318,35,opened
3924,9319,51,ignored
7650,9320,43,dismissed
2493,9321,18,ignored
2400,9322,37,dismissed
1009,9323,49,opened
3786,9324,19,ignored
5369,9325,28,dismissed
7976,9326,47,ignored
9016,9327,58,ignored
4401,9328,2,ignored
9698,9329,25,opened
4437,9330,12,opened
5484,9331,55,dismissed
9960,9332,55,opened
7216,9333,47,opened
8337,9334,14,dismissed
5441,9335,5,opened
9693,9336,15,ignored
7221,9337,26,ignored
5160,9338,40,dismissed
1802,9339,54,opened
4378,9340,34,dismissed
1105,9341,20,dismissed
9075,9342,27,opened
8931,9343,49,ignored
8801,9344,40,dismissed
9192,9345,1,opened
7705,9346,39,ignored
5232,9347,46,opened
9153,9348,9,dismissed
4874,9349,57,ignored
6802,9350,27,ignored
4921,9351,38,opened
8938,9352,36,ignored
5960,9353,22,ignored
6032,9354,52,ignored
7498,9355,53,ignored
6161,9356,49,ignored
4447,9357,15,opened
7386,9358,28,dismissed
1520,9359,59,ignored
5169,9360,32,dismissed
1816,9361,36,ignored
5618,9362,40,opened
6769,9363,9,dismissed
8728,9364,33,dismissed
2412,9365,23,ignored
6435,9366,1,opened
9643,9367,11,ignored
3211,9368,58,ignored
2923,9369,50,dismissed
8687,9370,23,ignored
6498,9371,60,dismissed
9472,9372,9,dismissed
8388,9373,31,dismissed
1468,9374,56,ignored
8452,9375,4,dismissed
2963,9376,30,dismissed
1708,9377,34,ignored
1436,9378,58,dismissed
8553,9379,24,dismissed
4723,9380,50,dismissed
8351,9381,50,dismissed
3630,9382,17,opened
9311,9383,37,opened
1113,9384,53,opened
3939,9385,37,opened
8691,9386,39,opened
4787,9387,37,opened
9054,9388,11,opened
9046,9389,48,dismissed
8263,9390,2,ignored
1838,9391,8,opened
4203,9392,37,ignored
2760,9393,2,opened
3515,9394,53,dismissed
1509,9395,28,dismissed
3206,9396,55,opened
9570,9397,37,dismissed
2988,9398,59,opened
9210,9399,36,opened
5814,9400,31,ignored
1218,9401,18,ignored
2368,9402,16,dismissed
4961,9403,39,opened
6805,9404,54,ignored
1813,9405,51,ignored
8285,9406,11,ignored
3015,9407,35,opened
1918,9408,9,ignored
3212,9409,57,dismissed
3256,9410,56,dismissed
1500,9411,13,dismissed
9178,9412,5,ignored
4995,9413,55,ignored
9148,9414,22,opened
3343,9415,18,dismissed
2398,9416,58,dismissed
2529,9417,14,ignored
4921,9418,26,dismissed
1052,9419,20,ignored
8102,9420,55,opened
1650,9421,23,dismissed
7727,9422,10,dismissed
1069,9423,57,ignored
5732,9424,8,ignored
2886,9425,40,opened
7652,9426,3,dismissed
9544,9427,49,ignored
2552,9428,9,opened
6332,9429,46,dismissed
4845,9430,18,dismissed
1806,9431,38,ignored
6863,9432,14,dismissed
4328,9433,2,ignored
6855,9434,31,opened
2673,9435,59,dismissed
3998,9436,44,ignored
8831,9437,16,opened
9503,9438,21,dismissed
9741,9439,42,dismissed
3961,9440,2,opened
6155,9441,27,ignored
8649,9442,34,ignored
9772,9443,37,opened
5521,9444,11,ignored
2049,9445,19,dismissed
9994,9446,45,opened
7670,9447,54,ignored
6936,9448,2,ignored
2737,9449,23,dismissed
5652,9450,17,opened
2232,9451,54,opened
6995,9452,21,ignored
8195,9453,44,opened
7365,9454,51,ignored
8955,9455,59,opened
1000,9456,36,ignored
6108,9457,32,opened
4049,9458,2,ignored
1844,9459,44,dismissed
3038,9460,11,opened
7189,9461,8,dismissed
3296,9462,32,dismissed
7372,9463,7,ignored
4960,9464,52,ignored
1538,9465,59,opened
2667,9466,42,ignored
6418,9467,51,opened
5696,9468,32,dismissed
4380,9469,27,ignored
7595,9470,5,ignored
5665,9471,47,opened
4953,9472,47,dismissed
6303,9473,14,ignored
9814,9474,7,ignored
3622,9475,36,opened
3864,9476,8,dismissed
8076,9477,18,opened
2798,9478,9,opened
2055,9479,46,ignored
2326,9480,45,ignored
5924,9481,54,dismissed
5723,9482,20,opened
4444,9483,47,opened
5319,9484,31,ignored
6529,9485,46,ignored
2787,9486,28,ignored
4331,9487,28,dismissed
7164,9488,24,opened
3093,9489,41,ignored
1669,9490,4,opened
5762,9491,15,opened
4476,9492,59,dismissed
4634,9493,59,ignored
5327,9494,52,ignored
4181,9495,40,ignored
3596,9496,37,opened
8363,9497,23,ignored
5205,9498,17,opened
2800,9499,27,opened
1446,9500,45,dismissed
1802,9501,9,opened
1343,9502,30,ignored
9854,9503,52,opened
8827,9504,47,opened
9797,9505,33,dismissed
4832,9506,56,opened
9887,9507,11,ignored
9792,9508,49,dismissed
2410,9509,49,opened
1373,9510,7,ignored
4260,9511,51,ignored
7311,9512,58,opened
3562,9513,21,opened
2449,9514,56,ignored
5279,9515,35,dismissed
6531,9516,2,opened
8352,9517,49,opened
9133,9518,37,dismissed
8360,9519,38,ignored
4865,9520,48,dismissed
6538,9521,46,ignored
6691,9522,34,dismissed
6968,9523,45,opened
8028,9524,21,opened
6918,9525,46,ignored
7394,9526,14,opened
4574,9527,21,ignored
9746,9528,56,opened
3209,9529,26,opened
8589,9530,24,opened
8835,9531,6,dismissed
3348,9532,5,dismissed
8169,9533,45,dismissed
7881,9534,20,dismissed
3861,9535,23,opened
8084,9536,36,opened
5891,9537,41,opened
7930,9538,17,ignored
6243,9539,17,dismissed
4076,9540,46,ignored
7764,9541,31,ignored
2677,9542,27,opened
1845,9543,57,opened
8241,9544,57,ignored
7110,9545,6,ignored
9944,9546,31,ignored
2411,9547,16,dismissed
7719,9548,31,dismissed
3628,9549,31,opened
5348,9550,14,opened
8912,9551,28,opened
4216,9552,37,dismissed
3981,9553,50,dismissed
1122,9554,51,ignored
8651,9555,8,opened
3490,9556,21,ignored
7618,9557,31,opened
3013,9558,27,opened
6494,9559,23,opened
5804,9560,41,ignored
8826,9561,38,ignored
7757,9562,4,dismissed
3939,9563,50,opened
7861,9564,56,opened
9614,9565,6,opened
3620,9566,17,dismissed
3642,9567,42,dismissed
6257,9568,35,ignored
9452,9569,28,dismissed
8839,9570,23,opened
9022,9571,28,dismissed
2654,9572,56,dismissed
3436,9573,11,opened
5072,9574,54,opened
4429,9575,28,ignored
6328,9576,53,ignored
2162,9577,27,opened
3524,9578,56,dismissed
3378,9579,8,opened
1103,9580,4,opened
4283,9581,58,ignored
2026,9582,44,ignored
9142,9583,18,opened
7651,9584,52,ignored
5209,9585,40,dismissed
9454,9586,41,ignored
1438,9587,56,ignored
7078,9588,51,dismissed
5450,9589,58,dismissed
1347,9590,52,dismissed
8619,9591,17,opened
4360,9592,40,opened
2934,9593,56,opened
4741,9594,20,ignored
4003,9595,37,dismissed
1775,9596,44,ignored
6001,9597,18,opened
2098,9598,44,opened
8516,9599,47,ignored
8767,9600,50,dismissed
6622,9601,33,dismissed
2347,9602,9,dismissed
1048,9603,31,dismissed
9603,9604,32,opened
4204,9605,26,dismissed
2177,9606,28,ignored
5115,9607,45,opened
