customernumber,Top Categories,Total Interactions
9201,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9202,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
9203,"[['Banking', 'Account Opening'], ['Banking', 'Transfers']]",2
9204,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
9205,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9206,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
9207,"[['Finance', 'Stock Market']]",1
9209,"[['Banking', 'Transfers'], ['Banking', 'Savings']]",3
9210,"[['Finance', 'Forex']]",1
9211,"[['Finance', 'Forex']]",1
9213,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9214,"[['Banking', 'Transfers']]",1
9215,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
9216,"[['Banking', 'Transfers']]",1
9217,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
9219,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9220,"[['Banking', 'Account Opening'], ['Banking', 'Transfers']]",2
9221,"[['Finance', 'Forex']]",1
9222,"[['Finance', 'Stock Market']]",2
9223,"[['Banking', 'Account Opening']]",1
9224,"[['Finance', 'Forex']]",1
9225,"[['Finance', 'Forex']]",2
9228,"[['Finance', 'Stock Market']]",1
9229,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
9230,"[['Finance', 'Forex']]",2
9238,"[['Finance', 'Forex'], ['Banking', 'Savings']]",3
9240,"[['Finance', 'Stock Market']]",1
9241,"[['Banking', 'Account Opening']]",1
9242,"[['Finance', 'Stock Market']]",1
9244,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
9245,"[['Banking', 'Savings']]",1
9248,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
9249,"[['Finance', 'Loans']]",1
9250,"[['Finance', 'Loans']]",1
9251,"[['Finance', 'Loans']]",1
9252,"[['Finance', 'Forex']]",1
9253,"[['Finance', 'Forex']]",1
9254,"[['Finance', 'Stock Market']]",1
9256,"[['Banking', 'Savings']]",2
9257,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
9260,"[['Finance', 'Loans'], ['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",4
9263,"[['Finance', 'Loans']]",1
9265,"[['Finance', 'Forex']]",1
9266,"[['Finance', 'Forex']]",1
9267,"[['Finance', 'Forex']]",1
9271,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
9273,"[['Finance', 'Forex']]",1
9274,"[['Finance', 'Stock Market']]",2
9275,"[['Banking', 'Savings']]",1
9276,"[['Finance', 'Forex']]",1
9277,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
9278,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
9280,"[['Finance', 'Stock Market']]",1
9281,"[['Banking', 'Transfers']]",1
9282,"[['Finance', 'Stock Market'], ['Finance', 'Loans']]",4
9283,"[['Banking', 'Transfers']]",1
9284,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
9287,"[['Finance', 'Stock Market']]",1
9288,"[['Finance', 'Forex']]",1
9289,"[['Finance', 'Stock Market']]",1
9290,"[['Banking', 'Savings']]",1
9291,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
9292,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
9297,"[['Finance', 'Loans']]",1
9298,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
9299,"[['Finance', 'Stock Market']]",1
9301,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
9303,"[['Finance', 'Stock Market']]",1
9304,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
9305,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
9306,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9308,"[['Banking', 'Savings']]",1
9309,"[['Finance', 'Forex']]",1
9310,"[['Banking', 'Transfers']]",1
9311,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9312,"[['Banking', 'Account Opening']]",1
9316,"[['Finance', 'Loans']]",1
9317,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
9318,"[['Finance', 'Stock Market']]",2
9320,"[['Banking', 'Transfers']]",1
9323,"[['Finance', 'Stock Market'], ['Banking', 'Account Opening'], ['Finance', 'Forex']]",4
9324,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
9326,"[['Finance', 'Stock Market']]",1
9327,"[['Finance', 'Stock Market']]",1
9329,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
9334,"[['Finance', 'Loans']]",1
9335,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",4
9337,"[['Finance', 'Stock Market']]",1
9343,"[['Finance', 'Stock Market']]",1
9344,"[['Finance', 'Loans']]",1
9345,"[['Finance', 'Loans']]",1
9346,"[['Banking', 'Savings']]",1
9348,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9352,"[['Banking', 'Savings']]",1
9353,"[['Finance', 'Forex']]",1
9355,"[['Banking', 'Savings']]",1
9356,"[['Banking', 'Account Opening']]",1
9357,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
9358,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
9360,"[['Finance', 'Loans']]",1
9362,"[['Finance', 'Forex']]",1
9364,"[['Banking', 'Savings']]",1
9368,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
9369,"[['Finance', 'Loans']]",1
9370,"[['Finance', 'Loans']]",1
9371,"[['Banking', 'Account Opening']]",2
9372,"[['Finance', 'Forex']]",1
9373,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
9376,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
9377,"[['Banking', 'Transfers']]",1
9378,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
9380,"[['Finance', 'Forex']]",1
9381,"[['Banking', 'Transfers']]",1
9382,"[['Finance', 'Stock Market']]",1
9383,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9386,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9389,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
9390,"[['Finance', 'Forex']]",1
9391,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9393,"[['Finance', 'Loans']]",1
9397,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
9398,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9399,"[['Banking', 'Transfers']]",1
9400,"[['Banking', 'Transfers']]",1
9402,"[['Banking', 'Transfers']]",1
9403,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9404,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
9405,"[['Banking', 'Savings']]",1
9406,"[['Finance', 'Loans']]",1
9407,"[['Finance', 'Loans']]",1
9408,"[['Finance', 'Stock Market']]",1
9410,"[['Banking', 'Transfers']]",1
9411,"[['Finance', 'Stock Market']]",1
9412,"[['Finance', 'Loans']]",2
9414,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
9415,"[['Finance', 'Forex']]",2
9416,"[['Banking', 'Savings']]",1
9418,"[['Finance', 'Stock Market']]",1
9419,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",3
9420,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9421,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
9422,"[['Finance', 'Forex']]",1
9423,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",3
9425,"[['Banking', 'Savings']]",1
9426,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
9427,"[['Banking', 'Account Opening']]",1
9428,"[['Finance', 'Stock Market']]",1
9431,"[['Finance', 'Stock Market']]",1
9432,"[['Banking', 'Account Opening']]",1
9433,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",3
9434,"[['Finance', 'Stock Market']]",1
9435,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",3
9436,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
9438,"[['Banking', 'Transfers']]",2
9439,"[['Banking', 'Savings']]",1
9440,"[['Banking', 'Savings'], ['Finance', 'Forex']]",3
9441,"[['Finance', 'Loans']]",1
9442,"[['Banking', 'Savings']]",1
9443,"[['Banking', 'Transfers']]",1
9444,"[['Banking', 'Savings']]",1
9447,"[['Banking', 'Account Opening']]",1
9448,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
9449,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
9451,"[['Finance', 'Forex']]",3
9452,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
9454,"[['Banking', 'Account Opening']]",1
9456,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9457,"[['Banking', 'Account Opening']]",1
9460,"[['Finance', 'Forex'], ['Finance', 'Loans']]",4
9462,"[['Finance', 'Stock Market']]",2
9463,"[['Banking', 'Savings']]",1
9464,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
9465,"[['Finance', 'Stock Market'], ['Banking', 'Savings'], ['Finance', 'Loans']]",4
9466,"[['Finance', 'Forex']]",1
9467,"[['Finance', 'Stock Market']]",1
9469,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
9471,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
9472,"[['Banking', 'Account Opening'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
9473,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
9474,"[['Finance', 'Loans']]",1
9475,"[['Finance', 'Forex']]",1
9476,"[['Banking', 'Savings']]",1
9477,"[['Banking', 'Savings']]",1
9481,"[['Finance', 'Forex']]",1
9482,"[['Finance', 'Loans']]",1
9483,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
9485,"[['Finance', 'Stock Market']]",1
9486,"[['Finance', 'Loans'], ['Banking', 'Account Opening']]",3
9490,"[['Banking', 'Account Opening']]",1
9491,"[['Finance', 'Forex']]",1
9493,"[['Banking', 'Transfers']]",2
9494,"[['Finance', 'Forex']]",2
9497,"[['Banking', 'Account Opening']]",1
9498,"[['Finance', 'Stock Market']]",1
9501,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
9502,"[['Finance', 'Stock Market']]",1
9503,"[['Banking', 'Transfers']]",1
9504,"[['Finance', 'Loans']]",1
9506,"[['Finance', 'Forex']]",1
9510,"[['Finance', 'Loans']]",1
9511,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
9512,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9514,"[['Finance', 'Forex']]",1
9515,"[['Banking', 'Account Opening']]",1
9516,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
9517,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
9519,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
9520,"[['Finance', 'Loans']]",1
9524,"[['Banking', 'Savings'], ['Banking', 'Transfers']]",2
9525,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9526,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
9528,"[['Finance', 'Loans']]",1
9529,"[['Finance', 'Loans']]",1
9530,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
9531,"[['Finance', 'Stock Market']]",1
9533,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
9534,"[['Finance', 'Stock Market']]",1
9535,"[['Banking', 'Savings'], ['Finance', 'Forex']]",3
9536,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
9538,"[['Finance', 'Loans']]",1
9540,"[['Banking', 'Savings']]",1
9542,"[['Finance', 'Loans']]",1
9543,"[['Finance', 'Forex']]",1
9545,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9547,"[['Finance', 'Forex']]",1
9551,"[['Finance', 'Stock Market']]",1
9552,"[['Finance', 'Stock Market']]",1
9553,"[['Finance', 'Stock Market']]",1
9555,"[['Banking', 'Transfers']]",1
9557,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
9558,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
9559,"[['Finance', 'Forex'], ['Finance', 'Stock Market'], ['Banking', 'Savings']]",6
9560,"[['Finance', 'Forex']]",1
9561,"[['Finance', 'Stock Market']]",1
9562,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
9563,"[['Finance', 'Forex'], ['Finance', 'Loans']]",3
9565,"[['Finance', 'Forex']]",1
9566,"[['Banking', 'Savings']]",1
9567,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9569,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
9574,"[['Finance', 'Stock Market']]",1
9575,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9577,"[['Finance', 'Forex']]",1
9578,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9580,"[['Finance', 'Forex']]",1
9581,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
9582,"[['Finance', 'Forex']]",2
9583,"[['Banking', 'Account Opening']]",1
9585,"[['Finance', 'Forex']]",1
9586,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9587,"[['Banking', 'Savings']]",2
9589,"[['Banking', 'Account Opening']]",1
9590,"[['Finance', 'Stock Market'], ['Banking', 'Savings'], ['Banking', 'Transfers']]",4
9591,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9592,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9593,"[['Finance', 'Forex']]",1
9594,"[['Finance', 'Loans']]",1
9595,"[['Finance', 'Forex']]",1
9596,"[['Finance', 'Stock Market']]",1
9597,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
9598,"[['Finance', 'Stock Market']]",1
9600,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
9602,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
9603,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9604,"[['Finance', 'Loans']]",1
9605,"[['Finance', 'Forex']]",2
9606,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
9607,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9608,"[['Finance', 'Loans']]",1
9609,"[['Finance', 'Loans']]",1
9612,"[['Banking', 'Transfers']]",1
9613,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
9616,"[['Finance', 'Forex']]",2
9619,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
9620,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
9621,"[['Finance', 'Loans'], ['Banking', 'Account Opening']]",3
9623,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
9626,"[['Finance', 'Forex']]",1
9629,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9630,"[['Finance', 'Stock Market']]",1
9631,"[['Finance', 'Stock Market']]",1
9632,"[['Finance', 'Loans']]",1
9633,"[['Finance', 'Stock Market']]",1
9635,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9637,"[['Finance', 'Stock Market']]",1
9638,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
9639,"[['Finance', 'Loans']]",1
9641,"[['Finance', 'Loans']]",1
9642,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
9645,"[['Finance', 'Forex']]",1
9647,"[['Banking', 'Savings']]",1
9648,"[['Finance', 'Forex'], ['Finance', 'Loans']]",3
9651,"[['Finance', 'Stock Market']]",1
9652,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
9653,"[['Finance', 'Stock Market']]",1
9655,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9658,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
9660,"[['Finance', 'Forex']]",1
9664,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
9666,"[['Banking', 'Account Opening']]",1
9668,"[['Finance', 'Stock Market']]",1
9669,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9672,"[['Finance', 'Stock Market']]",2
9675,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
9676,"[['Finance', 'Stock Market']]",1
9678,"[['Finance', 'Stock Market']]",1
9680,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9681,"[['Finance', 'Forex']]",1
9682,"[['Finance', 'Stock Market']]",1
9687,"[['Finance', 'Stock Market']]",1
9688,"[['Banking', 'Account Opening'], ['Banking', 'Transfers'], ['Finance', 'Loans']]",3
9689,"[['Banking', 'Savings']]",1
9690,"[['Finance', 'Stock Market']]",1
9692,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9693,"[['Finance', 'Loans']]",1
9694,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
9696,"[['Finance', 'Loans']]",1
9697,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
9698,"[['Banking', 'Transfers']]",1
9700,"[['Banking', 'Savings']]",1
9703,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9704,"[['Finance', 'Stock Market']]",1
9706,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
9707,"[['Finance', 'Loans']]",1
9708,"[['Finance', 'Forex']]",1
9709,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9710,"[['Finance', 'Stock Market']]",3
9712,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
9714,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",4
9716,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
9719,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
9720,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9724,"[['Finance', 'Stock Market']]",1
9725,"[['Finance', 'Stock Market'], ['Banking', 'Account Opening']]",3
9728,"[['Finance', 'Forex']]",2
9729,"[['Finance', 'Loans']]",1
9730,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9731,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
9732,"[['Banking', 'Account Opening']]",1
9733,"[['Banking', 'Savings']]",1
9735,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
9736,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
9737,"[['Finance', 'Stock Market']]",1
9741,"[['Finance', 'Forex']]",1
9742,"[['Finance', 'Stock Market']]",1
9744,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
9745,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
9747,"[['Finance', 'Stock Market']]",1
9749,"[['Finance', 'Loans']]",1
9750,"[['Finance', 'Loans']]",1
9753,"[['Finance', 'Forex']]",1
9754,"[['Finance', 'Loans']]",1
9757,"[['Finance', 'Stock Market']]",1
9758,"[['Banking', 'Account Opening']]",1
9759,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",3
9761,"[['Finance', 'Loans']]",1
9762,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
9763,"[['Finance', 'Loans']]",1
9764,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9766,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
9767,"[['Banking', 'Savings']]",1
9768,"[['Finance', 'Stock Market']]",1
9769,"[['Finance', 'Stock Market']]",2
9771,"[['Finance', 'Loans'], ['Banking', 'Transfers']]",3
9772,"[['Finance', 'Forex']]",1
9773,"[['Finance', 'Stock Market']]",1
9774,"[['Finance', 'Loans']]",1
9775,"[['Finance', 'Stock Market']]",2
9776,"[['Finance', 'Forex']]",1
9777,"[['Banking', 'Account Opening']]",1
9778,"[['Finance', 'Forex']]",1
9780,"[['Finance', 'Stock Market']]",1
9781,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9782,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9783,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
9784,"[['Finance', 'Forex'], ['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",4
9785,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
9788,"[['Finance', 'Forex']]",1
9790,"[['Finance', 'Loans']]",1
9791,"[['Finance', 'Stock Market']]",1
9792,"[['Finance', 'Forex']]",1
9793,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",4
9794,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
9799,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9800,"[['Finance', 'Stock Market']]",1
9801,"[['Finance', 'Stock Market'], ['Banking', 'Account Opening']]",3
9802,"[['Finance', 'Forex']]",1
9803,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
9804,"[['Finance', 'Stock Market']]",1
9806,"[['Finance', 'Stock Market'], ['Finance', 'Loans']]",3
9807,"[['Banking', 'Savings'], ['Banking', 'Account Opening']]",3
9811,"[['Finance', 'Stock Market']]",1
9813,"[['Finance', 'Loans']]",1
9814,"[['Banking', 'Savings']]",1
9816,"[['Finance', 'Stock Market']]",1
9817,"[['Finance', 'Loans']]",1
9818,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9819,"[['Finance', 'Stock Market']]",1
9821,"[['Finance', 'Forex']]",1
9822,"[['Finance', 'Stock Market']]",1
9827,"[['Banking', 'Transfers']]",1
9828,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
9829,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
9830,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
9831,"[['Finance', 'Forex']]",1
9833,"[['Finance', 'Forex']]",1
9834,"[['Finance', 'Loans']]",1
9835,"[['Banking', 'Account Opening']]",1
9836,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
9837,"[['Banking', 'Transfers']]",1
9839,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
9841,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
9843,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
9844,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
9848,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9850,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
9851,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
9852,"[['Finance', 'Loans']]",1
9854,"[['Finance', 'Forex']]",1
9855,"[['Banking', 'Account Opening']]",1
9856,"[['Finance', 'Stock Market'], ['Finance', 'Loans']]",3
9857,"[['Finance', 'Stock Market']]",1
9859,"[['Finance', 'Stock Market']]",1
9864,"[['Finance', 'Stock Market']]",1
9865,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
9867,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
9872,"[['Banking', 'Transfers']]",1
9873,"[['Finance', 'Forex']]",1
9876,"[['Finance', 'Forex']]",1
9878,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9880,"[['Banking', 'Transfers']]",1
9881,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",3
9884,"[['Finance', 'Loans']]",1
9885,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
9889,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
9895,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
9896,"[['Finance', 'Forex']]",1
9898,"[['Finance', 'Loans']]",1
9899,"[['Finance', 'Loans']]",1
9900,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
9901,"[['Finance', 'Forex']]",1
9903,"[['Finance', 'Loans'], ['Banking', 'Savings'], ['Banking', 'Transfers']]",4
9906,"[['Banking', 'Account Opening'], ['Banking', 'Transfers'], ['Finance', 'Forex']]",3
