customernumber,category,subcategory,interest_count
3986,Finance,Loans,1
3985,Banking,Account Opening,1
3984,Finance,Stock Market,1
3983,Finance,Stock Market,1
3983,Banking,Transfers,1
3981,Finance,Stock Market,1
3981,Finance,Loans,1
3981,Banking,Savings,1
3980,Finance,Stock Market,1
3980,Finance,Loans,1
3980,Banking,Savings,1
3978,Finance,Forex,1
3976,Finance,Loans,1
3974,Finance,Loans,1
3973,Finance,Stock Market,1
3972,Finance,Forex,1
3971,Finance,Loans,1
3971,Banking,Transfers,1
3970,Banking,Account Opening,1
3969,Finance,Stock Market,1
3969,Finance,Loans,1
3969,Finance,Forex,1
3995,Finance,Forex,1
4003,Finance,Forex,1
3899,Finance,Stock Market,1
4003,Finance,Loans,1
4033,Finance,Loans,1
4033,Finance,Forex,1
4032,Finance,Loans,1
4032,Banking,Account Opening,1
4031,Finance,Stock Market,1
4030,Banking,Transfers,1
4030,Banking,Savings,1
4028,Finance,Stock Market,1
4026,Finance,Loans,1
4023,Finance,Stock Market,1
4023,Finance,Loans,1
4022,Finance,Loans,1
4022,Finance,Forex,1
4021,Finance,Stock Market,1
4020,Banking,Transfers,1
4019,Banking,Savings,1
4018,Banking,Transfers,1
4018,Banking,Savings,1
4017,Banking,Account Opening,1
4015,Finance,Loans,1
4015,Finance,Forex,1
4014,Finance,Loans,1
4013,Finance,Forex,1
4011,Finance,Forex,1
4011,Banking,Transfers,1
4010,Banking,Transfers,1
4008,Finance,Loans,1
4007,Finance,Loans,1
4005,Finance,Loans,1
3969,Banking,Transfers,1
3965,Finance,Loans,1
3965,Finance,Forex,1
3964,Finance,Stock Market,1
3926,Banking,Account Opening,1
3925,Finance,Stock Market,1
3922,Finance,Loans,1
3922,Banking,Account Opening,1
3921,Finance,Forex,1
3921,Banking,Transfers,1
3920,Finance,Forex,1
3917,Finance,Loans,1
3916,Finance,Loans,1
3916,Finance,Forex,1
3915,Finance,Stock Market,1
3915,Finance,Loans,1
3914,Finance,Forex,1
3912,Finance,Stock Market,1
3912,Finance,Forex,1
3911,Finance,Stock Market,1
3910,Finance,Forex,1
3909,Finance,Loans,1
3908,Finance,Loans,1
3908,Finance,Forex,1
3907,Finance,Forex,1
3906,Finance,Stock Market,1
3905,Finance,Stock Market,1
3905,Banking,Savings,1
3904,Finance,Forex,1
3903,Finance,Forex,1
3902,Banking,Transfers,1
3902,Banking,Savings,1
3901,Finance,Stock Market,1
3929,Finance,Loans,1
3930,Finance,Forex,1
3931,Finance,Loans,1
3945,Finance,Stock Market,1
3963,Finance,Loans,1
3962,Finance,Stock Market,1
3960,Banking,Account Opening,1
3957,Banking,Account Opening,1
3956,Finance,Stock Market,1
3954,Finance,Stock Market,1
3954,Finance,Forex,1
3952,Finance,Loans,1
3949,Finance,Stock Market,1
3948,Banking,Transfers,1
3947,Finance,Stock Market,1
3947,Finance,Loans,1
3946,Banking,Transfers,1
3945,Finance,Loans,1
3931,Finance,Stock Market,1
3944,Finance,Stock Market,1
3944,Finance,Forex,1
3943,Finance,Stock Market,1
3940,Finance,Loans,1
3940,Banking,Savings,1
3939,Finance,Forex,1
3937,Finance,Forex,1
3936,Banking,Account Opening,1
3935,Banking,Account Opening,1
3934,Banking,Savings,1
3933,Banking,Account Opening,1
3932,Finance,Stock Market,1
3932,Finance,Forex,1
3760,Finance,Loans,1
3759,Banking,Savings,1
4036,Banking,Account Opening,1
3558,Finance,Loans,1
3557,Finance,Forex,1
3553,Finance,Loans,1
3553,Banking,Transfers,1
3552,Finance,Loans,1
3550,Finance,Stock Market,1
3546,Finance,Loans,1
3543,Finance,Forex,1
3542,Finance,Stock Market,1
3541,Banking,Transfers,1
3540,Finance,Loans,1
3540,Finance,Forex,1
3538,Finance,Forex,1
3538,Banking,Savings,1
3536,Finance,Stock Market,1
3536,Finance,Loans,1
3536,Finance,Forex,1
3536,Banking,Account Opening,1
3533,Finance,Stock Market,1
3533,Finance,Loans,1
3532,Finance,Forex,1
3532,Banking,Transfers,1
3531,Banking,Transfers,1
3530,Banking,Savings,1
3529,Finance,Loans,1
3529,Finance,Forex,1
3529,Banking,Transfers,1
3528,Finance,Forex,1
3526,Finance,Loans,1
3525,Finance,Stock Market,1
3557,Finance,Loans,1
3563,Finance,Forex,1
3525,Banking,Transfers,1
3564,Finance,Loans,1
3590,Finance,Stock Market,1
3589,Banking,Account Opening,1
3588,Finance,Forex,1
3587,Finance,Loans,1
3586,Banking,Transfers,1
3585,Finance,Stock Market,1
3585,Finance,Forex,1
3584,Finance,Forex,1
3584,Banking,Savings,1
3583,Finance,Stock Market,1
3583,Finance,Forex,1
3583,Banking,Savings,1
3582,Finance,Forex,1
3579,Finance,Forex,1
3578,Finance,Forex,1
3577,Finance,Stock Market,1
3576,Finance,Loans,1
3576,Finance,Forex,1
3576,Banking,Savings,1
3575,Finance,Loans,1
3574,Finance,Stock Market,1
3574,Finance,Loans,1
3574,Finance,Forex,1
3572,Banking,Transfers,1
3572,Banking,Account Opening,1
3571,Finance,Forex,1
3568,Banking,Account Opening,1
3565,Banking,Savings,1
3564,Finance,Stock Market,1
3525,Finance,Forex,1
3524,Finance,Loans,1
3756,Finance,Forex,1
3484,Finance,Stock Market,1
3483,Finance,Loans,1
3483,Banking,Savings,1
3477,Finance,Forex,1
3477,Banking,Transfers,1
3475,Finance,Forex,1
3475,Banking,Transfers,1
3474,Banking,Savings,1
3470,Finance,Stock Market,1
3470,Finance,Loans,1
3469,Finance,Forex,1
3467,Banking,Transfers,1
3465,Finance,Forex,1
3465,Banking,Savings,1
3464,Finance,Loans,1
3463,Banking,Savings,1
3463,Banking,Account Opening,1
3462,Finance,Loans,1
3460,Finance,Loans,1
3460,Finance,Forex,1
3459,Banking,Transfers,1
3457,Finance,Stock Market,1
3454,Banking,Account Opening,1
3451,Finance,Forex,1
3450,Finance,Stock Market,1
3450,Finance,Forex,1
3449,Finance,Forex,1
3449,Banking,Savings,1
3448,Finance,Forex,1
3447,Banking,Savings,1
3484,Finance,Loans,1
3485,Finance,Loans,1
3521,Finance,Stock Market,1
3486,Banking,Account Opening,1
3518,Finance,Loans,1
3518,Finance,Forex,1
3517,Finance,Forex,1
3517,Banking,Account Opening,1
3516,Finance,Loans,1
3514,Finance,Loans,1
3512,Finance,Stock Market,1
3511,Banking,Savings,1
3510,Finance,Loans,1
3510,Banking,Transfers,1
3507,Finance,Stock Market,1
3507,Banking,Savings,1
3502,Finance,Forex,1
3501,Finance,Stock Market,1
3501,Finance,Loans,1
3500,Finance,Forex,1
3499,Banking,Savings,1
3498,Finance,Stock Market,1
3497,Finance,Loans,1
3496,Finance,Loans,1
3496,Finance,Forex,1
3496,Banking,Savings,1
3494,Finance,Stock Market,1
3494,Finance,Loans,1
3492,Banking,Savings,1
3490,Finance,Forex,1
3489,Finance,Stock Market,1
3487,Banking,Account Opening,1
3486,Finance,Stock Market,1
3593,Finance,Loans,1
3594,Banking,Transfers,1
3594,Finance,Forex,1
3705,Banking,Transfers,1
3702,Banking,Account Opening,1
3701,Banking,Transfers,1
3701,Banking,Savings,1
3700,Finance,Loans,1
3700,Finance,Forex,1
3698,Finance,Forex,1
3695,Finance,Loans,1
3695,Finance,Forex,1
3693,Finance,Forex,1
3692,Finance,Stock Market,1
3692,Banking,Transfers,1
3690,Finance,Stock Market,1
3690,Banking,Transfers,1
3689,Finance,Loans,1
3688,Banking,Transfers,1
3687,Finance,Stock Market,1
3687,Finance,Loans,1
3687,Finance,Forex,1
3686,Finance,Forex,1
3684,Banking,Savings,1
3682,Banking,Account Opening,1
3680,Finance,Loans,1
3679,Finance,Loans,1
3679,Banking,Transfers,1
3674,Finance,Stock Market,1
3674,Finance,Loans,1
3673,Finance,Loans,1
3671,Finance,Loans,1
3670,Finance,Stock Market,1
3704,Banking,Account Opening,1
3705,Finance,Forex,1
3595,Finance,Forex,1
3705,Finance,Loans,1
3755,Finance,Forex,1
3753,Finance,Stock Market,1
3753,Finance,Loans,1
3751,Finance,Stock Market,1
3750,Finance,Stock Market,1
3750,Finance,Forex,1
3749,Finance,Loans,1
3749,Banking,Savings,1
3747,Finance,Loans,1
3745,Banking,Savings,1
3743,Finance,Forex,1
3740,Banking,Savings,1
3738,Finance,Loans,1
3736,Finance,Forex,1
3733,Finance,Loans,1
3729,Finance,Stock Market,1
3729,Banking,Account Opening,1
3726,Finance,Stock Market,1
3726,Finance,Loans,1
3725,Finance,Loans,1
3724,Finance,Forex,1
3722,Banking,Account Opening,1
3718,Finance,Stock Market,1
3718,Banking,Savings,1
3717,Banking,Transfers,1
3716,Finance,Stock Market,1
3711,Finance,Forex,1
3710,Finance,Forex,1
3707,Banking,Transfers,1
3670,Banking,Transfers,1
3669,Finance,Stock Market,1
3668,Finance,Loans,1
3665,Finance,Stock Market,1
3628,Finance,Loans,1
3627,Finance,Stock Market,1
3627,Banking,Savings,1
3626,Banking,Transfers,1
3625,Banking,Account Opening,1
3624,Finance,Forex,1
3622,Banking,Account Opening,1
3620,Finance,Stock Market,1
3619,Finance,Stock Market,1
3619,Finance,Loans,1
3617,Finance,Forex,1
3617,Banking,Account Opening,1
3616,Banking,Transfers,1
3612,Finance,Forex,1
3610,Banking,Account Opening,1
3607,Finance,Loans,1
3606,Finance,Stock Market,1
3606,Banking,Transfers,1
3606,Banking,Account Opening,1
3605,Finance,Loans,1
3603,Finance,Loans,1
3600,Banking,Savings,1
3600,Banking,Account Opening,1
3599,Banking,Transfers,1
3599,Banking,Savings,1
3598,Banking,Savings,1
3597,Finance,Loans,1
3597,Finance,Forex,1
3595,Finance,Loans,1
3629,Banking,Account Opening,1
3629,Finance,Forex,1
3629,Finance,Loans,1
3646,Finance,Stock Market,1
3664,Finance,Stock Market,1
3662,Banking,Account Opening,1
3661,Banking,Transfers,1
3660,Finance,Stock Market,1
3660,Finance,Loans,1
3657,Finance,Loans,1
3656,Finance,Forex,1
3656,Banking,Savings,1
3652,Finance,Forex,1
3651,Finance,Loans,1
3650,Finance,Loans,1
3648,Finance,Forex,1
3647,Banking,Transfers,1
3646,Finance,Forex,1
3631,Finance,Forex,1
3645,Finance,Loans,1
3645,Finance,Forex,1
3644,Banking,Transfers,1
3644,Banking,Savings,1
3643,Finance,Forex,1
3642,Finance,Stock Market,1
3642,Banking,Savings,1
3640,Finance,Stock Market,1
3637,Finance,Stock Market,1
3635,Banking,Account Opening,1
3632,Finance,Loans,1
3631,Finance,Stock Market,1
3631,Finance,Loans,1
4035,Finance,Stock Market,1
4037,Finance,Loans,1
4619,Finance,Loans,1
4440,Finance,Forex,1
4437,Finance,Loans,1
4435,Finance,Stock Market,1
4433,Finance,Loans,1
4432,Finance,Stock Market,1
4432,Finance,Forex,1
4429,Banking,Savings,1
4427,Banking,Transfers,1
4424,Finance,Stock Market,1
4424,Finance,Loans,1
4422,Finance,Stock Market,1
4421,Finance,Forex,1
4418,Finance,Loans,1
4418,Finance,Forex,1
4417,Finance,Stock Market,1
4417,Finance,Forex,1
4416,Finance,Loans,1
4415,Banking,Account Opening,1
4414,Banking,Transfers,1
4413,Finance,Loans,1
4413,Banking,Savings,1
4412,Finance,Loans,1
4411,Finance,Stock Market,1
4409,Finance,Loans,1
4407,Finance,Stock Market,1
4405,Finance,Loans,1
4402,Banking,Account Opening,1
4400,Finance,Forex,1
4398,Finance,Stock Market,1
4398,Finance,Loans,1
4438,Finance,Forex,1
4441,Banking,Account Opening,1
4395,Finance,Loans,1
4442,Banking,Savings,1
4479,Banking,Savings,1
4478,Banking,Savings,1
4477,Finance,Stock Market,1
4472,Finance,Loans,1
4471,Finance,Stock Market,1
4471,Finance,Loans,1
4471,Finance,Forex,1
4470,Finance,Loans,1
4470,Finance,Forex,1
4469,Finance,Forex,1
4466,Finance,Stock Market,1
4465,Finance,Stock Market,1
4463,Finance,Forex,1
4461,Finance,Loans,1
4461,Finance,Forex,1
4458,Finance,Loans,1
4458,Banking,Savings,1
4457,Finance,Stock Market,1
4457,Finance,Loans,1
4456,Finance,Stock Market,1
4455,Finance,Loans,1
4454,Banking,Savings,1
4450,Finance,Forex,1
4450,Banking,Transfers,1
4449,Finance,Forex,1
4448,Finance,Stock Market,1
4445,Banking,Savings,1
4444,Finance,Stock Market,1
4443,Finance,Loans,1
4397,Banking,Savings,1
4394,Finance,Stock Market,1
4309,Finance,Stock Market,1
4352,Finance,Loans,1
4349,Finance,Stock Market,1
4348,Finance,Stock Market,1
4346,Finance,Forex,1
4344,Banking,Account Opening,1
4343,Finance,Loans,1
4342,Finance,Forex,1
4342,Banking,Account Opening,1
4339,Finance,Loans,1
4337,Finance,Stock Market,1
4336,Banking,Transfers,1
4335,Banking,Transfers,1
4334,Banking,Account Opening,1
4331,Banking,Savings,1
4329,Finance,Stock Market,1
4329,Finance,Loans,1
4329,Finance,Forex,1
4327,Finance,Stock Market,1
4327,Finance,Loans,1
4325,Banking,Transfers,1
4322,Banking,Transfers,1
4318,Finance,Loans,1
4317,Banking,Savings,1
4316,Finance,Loans,1
4316,Finance,Forex,1
4314,Finance,Loans,1
4314,Finance,Forex,1
4312,Finance,Loans,1
4311,Banking,Transfers,1
4311,Banking,Savings,1
4352,Banking,Transfers,1
4354,Finance,Stock Market,1
4394,Finance,Forex,1
4355,Banking,Transfers,1
4393,Finance,Forex,1
4393,Banking,Savings,1
4392,Finance,Stock Market,1
4392,Banking,Savings,1
4390,Finance,Forex,1
4390,Banking,Savings,1
4389,Finance,Loans,1
4388,Finance,Stock Market,1
4387,Finance,Stock Market,1
4387,Finance,Loans,1
4384,Banking,Savings,1
4381,Banking,Transfers,1
4380,Finance,Forex,1
4379,Finance,Forex,1
4379,Banking,Account Opening,1
4378,Finance,Loans,1
4376,Finance,Stock Market,1
4374,Finance,Stock Market,1
4374,Finance,Loans,1
4374,Banking,Account Opening,1
4372,Banking,Transfers,1
4371,Finance,Forex,1
4366,Finance,Loans,1
4360,Finance,Loans,1
4358,Finance,Stock Market,1
4357,Finance,Forex,1
4357,Banking,Transfers,1
4356,Banking,Transfers,1
4355,Finance,Loans,1
4481,Finance,Stock Market,1
4483,Finance,Loans,1
4485,Finance,Stock Market,1
4581,Finance,Loans,1
4580,Finance,Loans,1
4577,Banking,Account Opening,1
4576,Finance,Stock Market,1
4575,Finance,Stock Market,1
4574,Finance,Stock Market,1
4573,Banking,Transfers,1
4573,Banking,Account Opening,1
4572,Finance,Stock Market,1
4571,Finance,Loans,1
4571,Finance,Forex,1
4570,Finance,Loans,1
4569,Banking,Transfers,1
4566,Banking,Savings,1
4565,Finance,Loans,1
4564,Finance,Loans,1
4563,Finance,Forex,1
4563,Banking,Transfers,1
4562,Finance,Stock Market,1
4562,Banking,Savings,1
4562,Banking,Account Opening,1
4561,Finance,Loans,1
4560,Finance,Stock Market,1
4560,Finance,Forex,1
4557,Finance,Loans,1
4555,Banking,Savings,1
4550,Finance,Loans,1
4549,Banking,Account Opening,1
4548,Banking,Transfers,1
4547,Finance,Stock Market,1
4581,Finance,Forex,1
4582,Finance,Stock Market,1
4486,Finance,Forex,1
4583,Finance,Stock Market,1
4619,Finance,Forex,1
4618,Finance,Stock Market,1
4616,Finance,Stock Market,1
4615,Finance,Stock Market,1
4615,Finance,Loans,1
4615,Finance,Forex,1
4613,Banking,Transfers,1
4612,Banking,Account Opening,1
4611,Banking,Account Opening,1
4608,Banking,Transfers,1
4607,Finance,Forex,1
4606,Banking,Transfers,1
4605,Finance,Stock Market,1
4603,Finance,Loans,1
4600,Finance,Stock Market,1
4600,Finance,Forex,1
4599,Finance,Forex,1
4598,Banking,Savings,1
4597,Finance,Loans,1
4596,Banking,Transfers,1
4595,Finance,Forex,1
4594,Finance,Forex,1
4590,Finance,Loans,1
4589,Finance,Stock Market,1
4587,Finance,Stock Market,1
4585,Finance,Stock Market,1
4585,Finance,Loans,1
4584,Finance,Loans,1
4584,Finance,Forex,1
4547,Banking,Transfers,1
4546,Finance,Stock Market,1
4546,Finance,Forex,1
4546,Banking,Transfers,1
4514,Banking,Savings,1
4513,Finance,Loans,1
4512,Finance,Stock Market,1
4508,Finance,Stock Market,1
4508,Finance,Loans,1
4508,Banking,Transfers,1
4506,Finance,Forex,1
4505,Finance,Stock Market,1
4505,Finance,Loans,1
4505,Banking,Account Opening,1
4503,Finance,Stock Market,1
4502,Banking,Account Opening,1
4501,Finance,Stock Market,1
4501,Finance,Forex,1
4500,Finance,Loans,1
4500,Banking,Transfers,1
4500,Banking,Account Opening,1
4499,Banking,Account Opening,1
4497,Finance,Stock Market,1
4497,Banking,Transfers,1
4496,Finance,Forex,1
4496,Banking,Account Opening,1
4495,Finance,Loans,1
4495,Finance,Forex,1
4494,Finance,Forex,1
4493,Banking,Transfers,1
4491,Finance,Forex,1
4487,Finance,Stock Market,1
4487,Finance,Loans,1
4516,Finance,Loans,1
4521,Banking,Account Opening,1
4521,Banking,Transfers,1
4533,Finance,Stock Market,1
4545,Finance,Forex,1
4544,Finance,Forex,1
4542,Finance,Loans,1
4541,Finance,Stock Market,1
4540,Finance,Stock Market,1
4540,Finance,Loans,1
4540,Banking,Account Opening,1
4539,Finance,Stock Market,1
4539,Finance,Forex,1
4537,Finance,Loans,1
4537,Banking,Transfers,1
4535,Finance,Forex,1
4534,Finance,Forex,1
4533,Banking,Savings,1
4522,Finance,Stock Market,1
4532,Finance,Stock Market,1
4532,Banking,Transfers,1
4531,Finance,Loans,1
4530,Finance,Loans,1
4529,Finance,Stock Market,1
4529,Banking,Account Opening,1
4528,Finance,Stock Market,1
4528,Banking,Transfers,1
4526,Finance,Stock Market,1
4526,Finance,Loans,1
4526,Banking,Transfers,1
4526,Banking,Account Opening,1
4523,Finance,Forex,1
4310,Finance,Stock Market,1
4309,Banking,Savings,1
4039,Finance,Forex,1
4139,Finance,Forex,1
4135,Finance,Loans,1
4134,Finance,Forex,1
4133,Finance,Stock Market,1
4131,Finance,Loans,1
4130,Finance,Loans,1
4130,Banking,Savings,1
4129,Finance,Stock Market,1
4129,Finance,Loans,1
4128,Finance,Stock Market,1
4128,Finance,Loans,1
4127,Finance,Forex,1
4125,Finance,Loans,1
4124,Finance,Stock Market,1
4124,Finance,Loans,1
4122,Finance,Forex,1
4122,Banking,Account Opening,1
4121,Finance,Forex,1
4119,Finance,Stock Market,1
4119,Finance,Forex,1
4118,Finance,Forex,1
4118,Banking,Savings,1
4117,Finance,Stock Market,1
4117,Finance,Loans,1
4116,Finance,Loans,1
4112,Finance,Stock Market,1
4110,Finance,Stock Market,1
4110,Banking,Transfers,1
4109,Finance,Stock Market,1
4109,Finance,Loans,1
4137,Finance,Forex,1
4140,Banking,Account Opening,1
4107,Banking,Savings,1
4140,Banking,Transfers,1
4172,Finance,Stock Market,1
4170,Banking,Account Opening,1
4169,Finance,Loans,1
4169,Banking,Savings,1
4169,Banking,Account Opening,1
4168,Finance,Loans,1
4167,Finance,Forex,1
4166,Finance,Stock Market,1
4166,Finance,Forex,1
4165,Banking,Transfers,1
4164,Finance,Stock Market,1
4162,Finance,Loans,1
4162,Banking,Transfers,1
4161,Finance,Forex,1
4160,Finance,Forex,1
4158,Finance,Stock Market,1
4158,Finance,Forex,1
4157,Finance,Forex,1
4156,Finance,Forex,1
4155,Finance,Stock Market,1
4155,Banking,Transfers,1
4154,Finance,Forex,1
4153,Finance,Stock Market,1
4151,Finance,Loans,1
4150,Finance,Loans,1
4145,Finance,Loans,1
4144,Finance,Forex,1
4143,Finance,Forex,1
4140,Finance,Loans,1
4108,Finance,Loans,1
4106,Finance,Loans,1
4308,Finance,Forex,1
4075,Finance,Forex,1
4072,Banking,Account Opening,1
4071,Finance,Forex,1
4068,Finance,Stock Market,1
4067,Finance,Loans,1
4066,Finance,Loans,1
4064,Banking,Transfers,1
4062,Finance,Loans,1
4062,Banking,Savings,1
4062,Banking,Account Opening,1
4061,Banking,Account Opening,1
4060,Finance,Stock Market,1
4060,Finance,Loans,1
4060,Finance,Forex,1
4059,Finance,Loans,1
4059,Finance,Forex,1
4057,Finance,Forex,1
4054,Finance,Loans,1
4051,Finance,Stock Market,1
4051,Banking,Transfers,1
4051,Banking,Account Opening,1
4049,Finance,Loans,1
4049,Banking,Transfers,1
4045,Banking,Transfers,1
4043,Banking,Account Opening,1
4042,Finance,Loans,1
4041,Finance,Forex,1
4041,Banking,Account Opening,1
4040,Finance,Forex,1
4040,Banking,Transfers,1
4074,Finance,Forex,1
4076,Finance,Stock Market,1
4105,Finance,Stock Market,1
4077,Banking,Account Opening,1
4102,Finance,Stock Market,1
4102,Finance,Loans,1
4100,Finance,Stock Market,1
4100,Finance,Forex,1
4100,Banking,Transfers,1
4098,Finance,Stock Market,1
4098,Finance,Loans,1
4097,Banking,Account Opening,1
4096,Finance,Forex,1
4096,Banking,Savings,1
4095,Banking,Account Opening,1
4094,Finance,Loans,1
4094,Finance,Forex,1
4093,Banking,Transfers,1
4091,Finance,Loans,1
4091,Finance,Forex,1
4090,Finance,Stock Market,1
4089,Finance,Stock Market,1
4089,Banking,Account Opening,1
4088,Finance,Stock Market,1
4087,Finance,Loans,1
4085,Finance,Forex,1
4084,Finance,Forex,1
4083,Banking,Transfers,1
4083,Banking,Account Opening,1
4082,Finance,Forex,1
4082,Banking,Transfers,1
4081,Finance,Loans,1
4077,Finance,Stock Market,1
4173,Banking,Transfers,1
4175,Banking,Account Opening,1
4175,Finance,Loans,1
4271,Banking,Savings,1
4267,Finance,Stock Market,1
4266,Finance,Stock Market,1
4265,Finance,Forex,1
4265,Banking,Account Opening,1
4264,Finance,Stock Market,1
4261,Finance,Stock Market,1
4261,Finance,Loans,1
4261,Banking,Savings,1
4259,Finance,Loans,1
4257,Finance,Forex,1
4256,Banking,Transfers,1
4255,Finance,Loans,1
4255,Banking,Savings,1
4254,Finance,Stock Market,1
4254,Finance,Loans,1
4254,Banking,Transfers,1
4253,Finance,Loans,1
4253,Banking,Account Opening,1
4252,Finance,Stock Market,1
4251,Finance,Stock Market,1
4251,Finance,Loans,1
4251,Finance,Forex,1
4250,Finance,Loans,1
4250,Finance,Forex,1
4248,Finance,Loans,1
4247,Finance,Forex,1
4247,Banking,Savings,1
4245,Finance,Stock Market,1
4244,Finance,Forex,1
4270,Finance,Loans,1
4271,Finance,Forex,1
4176,Finance,Forex,1
4271,Finance,Loans,1
4307,Finance,Stock Market,1
4307,Finance,Loans,1
4306,Finance,Forex,1
4306,Banking,Savings,1
4305,Finance,Stock Market,1
4303,Finance,Loans,1
4302,Finance,Loans,1
4302,Finance,Forex,1
4299,Finance,Stock Market,1
4299,Finance,Loans,1
4297,Finance,Stock Market,1
4297,Banking,Savings,1
4296,Finance,Forex,1
4295,Finance,Loans,1
4294,Finance,Loans,1
4289,Finance,Loans,1
4287,Finance,Stock Market,1
4287,Finance,Loans,1
4286,Finance,Stock Market,1
4283,Finance,Stock Market,1
4282,Finance,Stock Market,1
4281,Banking,Transfers,1
4279,Finance,Stock Market,1
4278,Finance,Loans,1
4274,Finance,Loans,1
4273,Finance,Loans,1
4273,Banking,Savings,1
4272,Finance,Forex,1
4271,Finance,Stock Market,1
4243,Finance,Stock Market,1
4243,Banking,Transfers,1
4239,Finance,Stock Market,1
4239,Finance,Loans,1
4209,Finance,Forex,1
